USC00042346,751S,751
USC00042402,6767R,6767
USC00042406,2373R,2373
USC00042410,392Q,392
USC00042456,4891P,4891
USC00042467,3846R,3846
USC00042494,1432R,1432
USC00042500,6524S,6524
USC00042504,1173S,1173
USC00042506,1569S,1569
USC00042574,6495R,6495
USC00042598,410S,410
USC00042640,2294R,2294
USC00042671,5243R,5243
USC00042706,1231R,1231
USC00042709,1638R,1638
USC00042713,285S,285
USC00042728,3232R,3232
USC00042756,2406R,2406
USC00042760,2100R,2100
USC00042771,551S,551
USC00042805,1244R,1244
USC00042863,1500R,1500
USC00042920,2062S,2062
USC00042934,2481S,2481
USC00042941,1676R,1676
USC00042964,2336Q,2336
USC00043038,3751S,3751
USC00043083,840R,840
USC00043134,5398R,5398
USC00043157,1812R,1812
USC00043161,4347R,4347
USC00043191,3987Q,3987
USC00043244,1668P,1668
USC00043256,1280Q,1280
USC00043261,1493S,1493
USC00043357,9073S,9073
USC00043369,2011R,2011
USC00043384,5153Q,5153
USC00043392,1757Q,1757
USC00043402,2921R,2921
USC00043417,2054R,2054
USC00043452,2260R,2260
USC00043463,2020S,2020
USC00043489,399R,399
USC00043491,5533S,5533
USC00043498,588R,588
USC00043551,4226R,4226
USC00043573,5374S,5374
USC00043578,4228C,4228
USC00043614,2600R,2600
USC00043647,5594R,5594
USC00043669,4052Q,4052
USC00043672,3823R,3823
USC00043710,733S,733
USC00043714,2900R,2900
USC00043747,896S,896
USC00043800,3550S,3550
USC00043824,1916R,1916
USC00043855,486S,486
USC00043875,4395S,4395
USC00043878,4426P,4426
USC00043882,2886Q,2886
USC00043896,1171S,1171
USC00043914,2669S,2669
USC00043939,3770S,3770
USC00044025,1419R,1419
USC00044176,4484R,4484
USC00044211,2618R,2618
USC00044223,290S,290
USC00044232,548S,548
USC00044259,344P,344
USC00044278,494R,494
USC00044288,5673R,5673
USC00044297,401S,401
USC00044303,1432Q,1432
USC00044374,1910R,1910
USC00044405,511Q,511
USC00044412,2292Q,2292
USC00044422,3127S,3127
USC00044484,3894R,3894
USC00044500,4798S,4798
USC00044523,1310R,1310
USC00044534,862Q,862
USC00044536,719R,719
USC00044555,1206S,1206
USC00044577,7960R,7960
USC00044628,2333R,2333
USC00044647,1381R,1381
USC00044671,3962R,3962
USC00044705,1591R,1591
USC00044710,1555S,1555
USC00044712,2605S,2605
