USC00047767,604R,604
USC00047785,759R,759
USC00047807,647R,647
USC00047813,804R,804
USC00047821,708S,708
USC00047836,792Q,792
USC00047846,743R,743
USC00047851,690S,690
USC00047874,804R,804
USC00047880,681R,681
USC00047888,762S,762
USC00047902,699R,699
USC00047916,699C,699
USC00047953,663S,663
USC00047957,752R,752
USC00047965,722S,722
USC00048025,702Q,702
USC00048045,646S,646
USC00048135,727S,727
USC00048163,631R,631
USC00048200,832Q,832
USC00048207,631R,631
USC00048218,635Q,635
USC00048273,637R,637
USC00048351,725S,725
USC00048353,718R,718
USC00048380,605R,605
USC00048490,670Q,670
USC00048560,760S,760
USC00048587,748R,748
USC00048606,642S,642
USC00048655,826R,826
USC00048702,638R,638
USC00048713,718R,718
USC00048752,761R,761
USC00048758,561S,561
USC00048826,669R,669
USC00048829,677Q,677
USC00048873,603R,603
USC00048904,743Q,743
USC00048917,759S,759
USC00048928,703R,703
USC00048999,751Q,751
USC00049001,744R,744
USC00049026,695R,695
USC00049035,821R,821
USC00049043,602S,602
USC00049053,622R,622
USC00049073,744R,744
USC00049087,738R,738
USC00049099,815R,815
USC00049102,852Q,852
USC00049105,544R,544
USC00049111,738R,738
USC00049122,723S,723
USC00049152,718S,718
USC00049200,763S,763
USC00049325,789R,789
USC00049351,617Q,617
USC00049367,750S,750
USC00049378,730S,730
USC00049440,738R,738
USC00049452,793S,793
USC00049473,678S,678
USC00049490,706R,706
USC00049621,736S,736
USC00049671,733R,733
USC00049684,667S,667
USC00049694,725Q,725
USC00049699,775R,775
USC00049742,773C,773
USC00049781,754R,754
USC00049785,802Q,802
USC00049792,750R,750
USC00049822,631R,631
USC00049847,771Q,771
USC00049855,674R,674
USC00049859,736Q,736
USC00049866,675S,675
USC00050109,635S,635
USC00050128,598Q,598
USC00050185,509R,509
USC00050214,629S,629
USC00050263,534S,534
USC00050301,650R,650
USC00050306,664Q,664
USC00050372,559S,559
USC00050454,566S,566
USC00050754,577Q,577
USC00050776,616R,616
USC00050797,562R,562
USC00050825,437Q,437
USC00050834,654R,654
USC00050848,654S,654
USC00050945,633S,633
USC00050950,655S,655
USC00051017,632R,632
USC00051018,609Q,609
USC00051060,567R,567
USC00051071,596S,596
USC00051121,651R,651
USC00051179,650S,650
USC00051186,490S,490
USC00051268,695S,695
USC00051294,670R,670
USC00051401,632S,632
USC00051440,653R,653
USC00051443,595R,595
USC00051458,579S,579
USC00051528,624S,624
USC00051539,681R,681
USC00051547,651R,651
USC00051564,672S,672
USC00051609,595S,595
USC00051620,644Q,644
USC00051660,430S,430
USC00051681,507R,507
USC00051713,554S,554
USC00051741,623R,623
USC00051743,624R,624
USC00051772,647S,647
USC00051886,647S,647
USC00051932,577R,577
USC00051939,570R,570
USC00051948,552Q,552
USC00051959,499S,499
USC00051964,574S,574
USC00051977,526Q,526
USC00051996,674R,674
USC00052184,558S,558
USC00052192,649R,649
USC00052196,664R,664
USC00052223,672R,672
USC00052281,512S,512
USC00052286,621S,621
USC00052342,610Q,610
USC00052432,647R,647
USC00052441,618R,618
USC00052446,666R,666
USC00052631,615R,615
USC00052759,577R,577
USC00052761,541Q,541
USC00052790,598S,598
USC00052816,501Q,501
USC00052932,651R,651
USC00052947,639R,639
USC00052965,570R,570
USC00053005,637C,637
USC00053006,629R,629
USC00053016,569R,569
USC00053038,630R,630
USC00053116,527R,527
USC00053146,662S,662
USC00053246,686R,686
USC00053258,618Q,618
USC00053261,532R,532
USC00053307,614R,614
USC00053359,612R,612
USC00053387,562Q,562
USC00053446,508Q,508
USC00053489,666S,666
USC00053496,534C,534
USC00053500,527S,527
USC00053530,537S,537
USC00053541,570S,570
USC00053553,689S,689
USC00053592,526R,526
USC00053629,575Q,575
USC00053662,537R,537
USC00053867,581C,581
USC00053951,531R,531
USC00054054,550R,550
USC00054076,687S,687
USC00054082,635S,635
USC00054135,488R,488
USC00054172,651R,651
USC00054242,641R,641
USC00054250,647R,647
USC00054254,629Q,629
USC00054380,651R,651
USC00054388,690R,690
USC00054413,659R,659
USC00054444,653S,653
USC00054452,650S,650
USC00054538,682R,682
USC00054546,680R,680
USC00054603,674S,674
USC00054606,667R,667
USC00054664,542R,542
USC00054724,704R,704
USC00054726,684S,684
USC00054734,551S,551
USC00054742,537S,537
USC00054762,662S,662
USC00054770,690S,690
USC00054834,704S,704
USC00054934,564S,564
USC00054945,628S,628
USC00055025,638R,638
USC00055056,645R,645
USC00055116,656R,656
USC00055236,640R,640
USC00055322,596S,596
USC00055327,603R,603
USC00055402,639R,639
USC00055414,541R,541
USC00055422,609R,609
USC00055427,622R,622
USC00055446,596R,596
USC00055484,584R,584
USC00055507,551R,551
USC00055531,611C,611
USC00055706,585R,585
USC00055722,632S,632
USC00055734,594R,594
USC00055797,446R,446
USC00055922,628R,628
USC00055934,576R,576
USC00055970,611R,611
USC00055984,678R,678
USC00056012,606S,606
USC00056023,636R,636
USC00056040,529Q,529
USC00056131,687R,687
USC00056136,676S,676
USC00056203,547R,547
USC00056205,565Q,565
USC00056258,613R,613
USC00056259,587Q,587
USC00056266,655S,655
USC00056306,641S,641
USC00056318,669R,669
USC00056320,671Q,671
USC00056323,649R,649
USC00056326,644R,644
USC00056520,606Q,606
USC00056765,690S,690
USC00056816,624R,624
USC00056832,617S,617
USC00056970,542R,542
USC00056977,531R,531
USC00057017,542R,542
